ID,repo_url,issue_url,issue_node_id,issue_created_at,issue_updated_at,issue_state,issue_comments_count,comment_id,comment_url,comment_author,comment_created_at,comment_updated_at,comment_body,line_count,char_count,language,sentiment_label_manual
38,https://github.com/sharkdp/fd,https://github.com/sharkdp/fd/issues/612,MDU6SXNzdWU2MzM0NzM4NzA=,2020-06-07T14:44:25Z,2026-05-18T14:39:09Z,OPEN,68,MDEyOklzc3VlQ29tbWVudDY0ODYyMTI5NA==,https://github.com/sharkdp/fd/issues/612#issuecomment-648621294,kpym,2020-06-24T06:32:52Z,2020-06-24T06:36:51Z,"## The dilemma I think that for this issue and for #362 the question is: **Should behaves as ""general"" or ""git-style"" tool ?** What I mean by this is summarized in the following table | | general tool | git style tool | |:--------------|:-------------:|:-----------------------------------:| | examples | , | , | | ignore files | no | yes | | configuration | flags only | flags, files, environment variables | Actually is in between the two worlds. And respecting the ignore files without the configuration feature is bad, IMO. So should choose the red pill or the blue pill ;) ## My proposal Or may be we don't have to choose and we can have both. I think that : - should be a **general tool** (by default) - there should be a flag that makes it act in a ""git style"" - should be another compiled version from the same code but with different default behavior, that is equivalent to and heaving flag to switch it to ""general tool"". My arguments for creating the additional are the following: - it should be easy to make the automation tool to build two versions, one with option as default, the other with as default. - the alias solution discussed already in #362 is very ""shell specific"" : - there is no general alias that can work in all shells ( and included) - every time we download we should setup the aliases, so the advantage of ""no install, just download and use it"" is not valid any more - aliases are not working when you wan to make a general script (let's say in python) using - this solve the backward compatibility with ignore files as any user can decide simply to switch to or even to rename fo and continue using it as before (respecting the ignore files by default) - this allows to solve not only this issue but also #362 and all other issues that ask to change the default behavior of (this would be done using the configuration file in ) - having both versions will make the supporters on both sides (""pro-general"" and the ""pro-git"") happy",1,1962,en,neutral
39,https://github.com/docker/compose,https://github.com/docker/compose/issues/2846,MDU6SXNzdWUxMzE5OTQxMDQ=,2016-02-07T18:11:44Z,2026-02-26T11:28:11Z,CLOSED,11,MDEyOklzc3VlQ29tbWVudDE4MTExNDQ2Mg==,https://github.com/docker/compose/issues/2846#issuecomment-181114462,ErikGrimes,2016-02-07T20:51:53Z,2016-02-07T20:51:53Z,"Ah, thanks! I learn something new everyday. Your solution works, but it requires remembering to create the database first, at least the first time around. I'm not sure that's unreasonable, but given that's something I do infrequently, it is something I'm likely to forget.",1,272,en,positive
40,https://github.com/microsoft/playwright,https://github.com/microsoft/playwright/issues/39688,I_kwDODTssw87zIEpf,2026-03-15T18:57:57Z,2026-03-16T22:06:10Z,CLOSED,3,IC_kwDODTssw87yOpjb,https://github.com/microsoft/playwright/issues/39688#issuecomment-4063926491,pavelfeldman,2026-03-15T21:27:29Z,2026-03-15T21:27:29Z,Could you please share the example where it is useful?,1,54,en,neutral
41,https://github.com/microsoft/terminal,https://github.com/microsoft/terminal/issues/3158,MDU6SXNzdWU1MDU5NDIxOTA=,2019-10-11T16:16:57Z,2026-05-15T16:51:35Z,CLOSED,192,MDEyOklzc3VlQ29tbWVudDU3OTA1MTI1Mw==,https://github.com/microsoft/terminal/issues/3158#issuecomment-579051253,LuanVSO,2020-01-28T02:31:57Z,2020-01-28T02:31:57Z,"> For the record, there's heated debate over in <URL> i commented it on the issue referenced in that pr too 😉",1,109,en,neutral
42,https://github.com/ventoy/Ventoy,https://github.com/ventoy/Ventoy/issues/2400,I_kwDODq7J885majuU,2023-05-20T17:41:08Z,2026-02-04T06:53:16Z,CLOSED,9,IC_kwDODq7J886n43Uy,https://github.com/ventoy/Ventoy/issues/2400#issuecomment-2816701746,steve6375,2025-04-19T13:10:26Z,2025-04-19T13:10:26Z,Well reserve less then,1,22,en,negative
43,https://github.com/tldraw/tldraw,https://github.com/tldraw/tldraw/issues/5185,I_kwDOFcy_JM6lctxi,2025-01-08T16:05:39Z,2026-02-14T23:05:44Z,CLOSED,5,IC_kwDOFcy_JM66AtU-,https://github.com/tldraw/tldraw/issues/5185#issuecomment-3120747838,Tshah-95,2025-07-26T00:09:06Z,2025-07-26T00:09:06Z,"Seconding this. Would be a huge boon to me as well while trying to build some workflows that automate sales activities. Right now im trying to make a generic component that can do web search, but since it isn't in TLDRAW i hosted an endpoint that i can hit which accepts a URL encoded prompt in the query string... But im having to manually generate that, then copy-paste it over into the data component :(",1,406,en,negative
44,https://github.com/freeCodeCamp/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp/issues/57107,I_kwDOAbI7X86do2Ms,2024-11-08T17:42:51Z,2026-03-17T16:59:18Z,CLOSED,12,IC_kwDOAbI7X86S9NCf,https://github.com/freeCodeCamp/freeCodeCamp/issues/57107#issuecomment-2465517727,a2937,2024-11-08T18:43:33Z,2024-11-09T20:54:26Z,"I'll create a list of everything I can find so that we can find a reason to remove them and have a list of challenges that could be altered . Here's the user cases I know about regarding the section. - To test the event listener like in the [rps-game workshop](<URL> - To capture the console log (which happens fairly often) like in the [trivia-bot](<URL> - To create a bunch of examples like in the [Rosetta code and Project Euler challenges](<URL> - I truthfully have no idea what's going on [in the code interview prep regarding the hash function](<URL> and this probably needs fixed? - It's being used to hide a bunch of HTML in the old [D3 challenges and earlier challenges](<URL> apparently. - It's being used to mimic the ReactDOMServer in this [old React challenge](<URL> As for the - Looks like it is creating variables for tests in the original [responsive web design curriculum and a Redux challenge](<URL> - It defines data in the original [JavaScript challenges](<URL> ? - It renders the [original React challenges](<URL> - It tests to see if campers are actually using the built in sort function in the [coding prep algorithms](<URL> - It appears to be simulating deepEquals in one of the [Coding Prep challenges](<URL> - It's adding an easy way of adding nodes to a Binary Search Tree and other data structures in the [Coding prep challenges](<URL> - It defines tests variables in the 22 version of the [Cash Register Project](<URL> to prevent hard coding . - It seems to be retrieving the return code for the [22 FCC leaderboard challenge](<URL> - It is also getting template contents in the [22 Calorie Counter](<URL> - It is resetting the rules state in the [22 Dice game](<URL> - It also creates test data in the [Project Euler Challenges and some Rosetta Code Challenges](<URL> Side note: [This](<URL> is huge and extremely impressive ASCII art. - It helps evaluate the user solution validity in the [Rosetta code Challenge](<URL> - In the [bookmark manager lab](<URL> , it appear",1,2000,en,neutral
45,https://github.com/react/react,https://github.com/react/react/issues/29034,I_kwDOAJy2Ks6IT-5H,2024-05-09T05:46:15Z,2026-04-26T21:09:15Z,OPEN,102,IC_kwDOAJy2Ks6PeFIb,https://github.com/react/react/issues/29034#issuecomment-2407027227,eps1lon,2024-10-11T09:36:23Z,2024-10-11T09:36:23Z,"> I tried this initially, but for some reason it wasn't working then. I can test it again! It won't work in <PATH> just yet. It should work in if you're familiar with how to work with that fixture.",1,197,en,negative
46,https://github.com/Kong/insomnia,https://github.com/Kong/insomnia/issues/6439,I_kwDOA2Q21M5v1Bao,2023-08-31T19:24:51Z,2026-03-27T09:14:32Z,OPEN,3,IC_kwDOA2Q21M5zWUg0,https://github.com/Kong/insomnia/issues/6439#issuecomment-1935231028,desmond-silveira,2024-02-09T02:07:55Z,2024-02-09T02:07:55Z,"It seems like request timeouts in general aren't working. My request timeout is configured with the default 30000 ms, but my requests are timing out in 16s. I'm using the desktop client for Mac.",1,194,en,neutral
47,https://github.com/hiyouga/LlamaFactory,https://github.com/hiyouga/LlamaFactory/issues/9282,I_kwDOJodxvs7R0JTR,2025-10-16T02:38:29Z,2025-12-17T00:29:50Z,CLOSED,43,IC_kwDOJodxvs7MdaxS,https://github.com/hiyouga/LlamaFactory/issues/9282#issuecomment-3430263890,kanqgg,2025-10-22T02:29:47Z,2025-10-22T02:29:47Z,"一样的环境和启动方法，为什么我的会出现这个错误，你们当时出现过吗，是怎么解决的？方便帮忙看一下吗 ValueError: Processor was not found, please check and update your model file.",1,126,en,neutral
48,https://github.com/mattermost/mattermost,https://github.com/mattermost/mattermost/issues/19362,I_kwDOAjtrA85B84WE,2022-01-18T05:00:10Z,2026-03-03T07:24:58Z,CLOSED,24,IC_kwDOAjtrA85XcYko,https://github.com/mattermost/mattermost/issues/19362#issuecomment-1467058472,nongpond03,2023-03-13T22:26:39Z,2023-03-13T22:26:39Z,"Hi <USER> Also, Should I add something like Fix #19363 into the description of my PR to let the system automatically close this issue when merged. I have got a notification that this ticket is stale. Thank you so much for helping me",1,232,en,positive
49,https://github.com/obsproject/obs-studio,https://github.com/obsproject/obs-studio/issues/3244,MDU6SXNzdWU2NzE4OTQ1NDM=,2020-08-03T08:20:27Z,2026-05-17T04:31:00Z,CLOSED,7,MDEyOklzc3VlQ29tbWVudDY2ODE2MzUyNQ==,https://github.com/obsproject/obs-studio/issues/3244#issuecomment-668163525,mtippett,2020-08-03T18:04:08Z,2020-08-03T18:04:08Z,"I'll be updating my system later this week to Catalina. So I'll be happy to have this closed as not-a-bug, although documentation indicating a floor version of macOS might be useful.",1,182,en,neutral
50,https://github.com/typeorm/typeorm,https://github.com/typeorm/typeorm/issues/10538,I_kwDOAyVBJc54wJ8r,2023-12-05T10:45:34Z,2026-05-22T18:19:34Z,CLOSED,9,IC_kwDOAyVBJc6NdlbY,https://github.com/typeorm/typeorm/issues/10538#issuecomment-2373342936,ertl,2024-09-25T07:59:23Z,2024-09-25T07:59:23Z,"I fully understand the issue. In our situation, we provide web applications to our customers, who then host them in their own environments using their own databases. Not all customers want to use the schema name we've predefined. Since the schema is configurable, I believe it should be dynamically adjustable as well. We use several different databases, and with Oracle and MSSQL, TypeORM doesn’t seem to adapt the schema in the scripts as expected. From a standardization perspective, it would be ideal if the schema were not included for PostgreSQL either.",1,559,en,neutral
51,https://github.com/zen-browser/desktop,https://github.com/zen-browser/desktop/issues/12721,I_kwDOLmfWBM7xqe3m,2026-03-10T22:00:38Z,2026-05-01T12:49:45Z,OPEN,7,IC_kwDOLmfWBM7w3ey0,https://github.com/zen-browser/desktop/issues/12721#issuecomment-4041075892,Dcfunkster,2026-03-11T18:00:58Z,2026-03-11T18:00:58Z,"I'm having this issue too. To narrow down the issue a bit more, I'm only having the issue if I select more than one space that aren't right next to each other in the list (e.g. selecting spaces 1, 4, and 5). Selecting two spaces next to each other seems to work for me. Also related? Changing the state of a bookmark (e.g. changing the space its in, or deleting it) doesn't take effect until you navigate away from the space you made the change and then back. MacOS 26.3.1 // Zen 1.19.2b",1,487,en,negative
52,https://github.com/psf/requests,https://github.com/psf/requests/issues/7085,I_kwDOABTKOs7XUlVY,2025-11-11T14:11:09Z,2025-12-19T12:04:46Z,CLOSED,4,IC_kwDOABTKOs7UdE4t,https://github.com/psf/requests/issues/7085#issuecomment-3564391981,apisik,2025-11-21T19:49:51Z,2025-11-21T21:36:29Z,"Hi I am seeing a similar issue! I work behind a corporate proxy and as such I normally use my own CA bundle. <CODE> When I run this using with the following versions and their dependencies: <CODE> everything works fine: <CODE> running the same script with with the following versions and their dependencies: <CODE> I get the following error traceback: <CODE> --- ### First Edit: Doing some more investigating, it appears if I downgrade from version -> it starts working. Maybe seeing what changed between the two might give better insight into what is happening. --- ### Second Edit: I did the diffing and it appears in python 3.13 stricter verification was added see below: added to <CODE> --- ### Third Edit It appears to be a me problem. Upon further investigation our corporate root certificates *may* be misconfigured? What I'm seeing in our certificate when I output it as text using <CODE> should be... ? (I ask this because I am unsure) <CODE>",1,951,en,neutral
53,https://github.com/RocketChat/Rocket.Chat,https://github.com/RocketChat/Rocket.Chat/issues/38722,I_kwDOAiNIRs7rJWrv,2026-02-15T22:59:30Z,2026-04-25T21:47:20Z,OPEN,5,IC_kwDOAiNIRs7o265q,https://github.com/RocketChat/Rocket.Chat/issues/38722#issuecomment-3906711146,himanshu2006,2026-02-16T06:36:00Z,2026-02-16T06:41:20Z,I was able to reproduce the issue and am working on a fix and will put a pr soon,1,80,en,neutral
54,https://github.com/logseq/logseq,https://github.com/logseq/logseq/issues/9160,I_kwDOD95dbc5j0KXr,2023-04-19T10:23:13Z,2025-12-25T00:15:39Z,CLOSED,5,IC_kwDOD95dbc7XdcWx,https://github.com/logseq/logseq/issues/9160#issuecomment-3614819761,github-actions,2025-12-05T00:15:25Z,2025-12-05T00:15:25Z,"Hi There! 👋 We haven't seen any activity on this issue in a while :sleeping:, and we just wanted to make sure that it's still relevant. If you're still experiencing this issue, you might find it helpful to update to the latest version of Logseq. The latest version includes bug fixes and new features that may help to resolve this issue, and you can download it from [our website](<URL> If updating to the latest version doesn't help, please let us know by adding a comment 💬. We're here to help! If the issue has been resolved or is no longer relevant, that's great news! 🎉 We'll go ahead and close this issue to keep our backlog organized. Please note that this issue will be closed automatically in 20 days if there is no further activity. If you need more time to resolve the issue or provide more information, please just let us know by adding a comment. Access additional [Logseq](<URL> 🚀 resources: - **Forum**: <URL> - **Blog**: <URL> - **Docs**: <URL> Thanks for your contributions to Logseq! If you have any other [**issues**](<URL> or [**feature requests**](<URL> please don't hesitate to [let us know](<URL> We always welcome pull requests too!",1,1156,en,positive
55,https://github.com/python/cpython,https://github.com/python/cpython/issues/131372,I_kwDOBN0Z8c6uZI7q,2025-03-17T17:04:43Z,2026-05-28T22:19:23Z,OPEN,7,IC_kwDOBN0Z8c7XT1DI,https://github.com/python/cpython/issues/131372#issuecomment-3612299464,vstinner,2025-12-04T13:34:56Z,2025-12-04T13:34:56Z,"> Another issue is that in both cases, the debug and non-debug files are installed to the same location, resulting in a single rewritten file. In case of our sequential build of 4 Pythons, we end up with just two files. Should they be stored in distinct locations for each build instead? We may do something similar to filename like including ABI tags. Example: * : default Python * <PATH>: debug build * etc.",1,409,en,neutral
56,https://github.com/cypress-io/cypress,https://github.com/cypress-io/cypress/issues/4084,MDU6SXNzdWU0MzkwNDg5MjU=,2019-05-01T02:28:04Z,2026-04-20T18:32:50Z,OPEN,25,IC_kwDOAeKht85ECHfT,https://github.com/cypress-io/cypress/issues/4084#issuecomment-1141405651,karlhorky,2022-05-30T18:36:20Z,2022-05-30T18:36:20Z,"<USER> now that #3762 has been closed (via PR #3930 and #6724), what is left to show the diff of deeply-nested objects? Is this planned for one of the next Cypress versions?",1,173,en,neutral
57,https://github.com/ansible/ansible,https://github.com/ansible/ansible/issues/66679,MDU6SXNzdWU1NTMzNTQzNTI=,2020-01-22T07:17:27Z,2026-02-19T14:00:02Z,CLOSED,9,MDEyOklzc3VlQ29tbWVudDYzMDI0ODQyMA==,https://github.com/ansible/ansible/issues/66679#issuecomment-630248420,ansibot,2020-05-18T15:11:40Z,2020-05-18T15:11:40Z,"Files identified in the description: * [ ](<URL> If these files are incorrect, please update the section of the description or use the bot command. [click here for bot help](<URL> <!--- boilerplate: components_banner --->",1,221,en,neutral
58,https://github.com/ollama/ollama,https://github.com/ollama/ollama/issues/4510,I_kwDOJ0Z1Ps6JUcBt,2024-05-18T04:05:07Z,2026-04-26T14:52:50Z,CLOSED,77,IC_kwDOJ0Z1Ps6BOxQP,https://github.com/ollama/ollama/issues/4510#issuecomment-2168132623,valckmir,2024-06-14T14:09:05Z,2024-06-14T14:09:05Z,"Please, add reranking models to Ollama. 🥺",1,41,en,positive
59,https://github.com/prometheus/prometheus,https://github.com/prometheus/prometheus/issues/16944,I_kwDOAGhaic7DIBXV,2025-07-29T13:27:46Z,2026-06-08T16:43:58Z,OPEN,23,IC_kwDOAGhaic66uJrV,https://github.com/prometheus/prometheus/issues/16944#issuecomment-3132660437,bwplotka,2025-07-29T13:57:06Z,2025-07-29T13:57:06Z,"> How could those headers help with partial write handling if it is unclear from them which samples were written? If I am sending series A, B, C, and B & C were written successfully, I'd like the headers to tell me that so that I could only retry sending A. At this point in time, the headers will only tell me that 2 series were written successfully out of 3. Could you explain that a little bit? Yes and great question <USER>! They help without that low level information. We started explaining why in our [proposal](<URL> but it could be expanded, I will make note to extend this point. TL;DR: It's already a huge improvement to know and decide what you want to do with the knowledge IF you are hitting partial write and in what capacity (how many samples) -- on both caller and receiver. It's not trivial (complexity, efficiency) to now communicate back what exactly was not sent and why. Imagine now doubling the network cost and writing/receiving on failures, risking cascading failures. Instead we propose that servers, on partial response, ask for retry with all samples, on fails with the partial ""retryable"" errors. The server needs to be idempotent as [described](<URL> even if it's a duplication failure for other samples in the batch (it's acceptable, but one could consider making duplicate sample a 200 e.g. in Thanos). Does this help?",1,1350,en,negative
60,https://github.com/ossu/computer-science,https://github.com/ossu/computer-science/issues/31,MDU6SXNzdWUxMDk3MDU1MDU=,2015-10-04T21:25:58Z,2026-05-06T07:10:54Z,CLOSED,685,MDEyOklzc3VlQ29tbWVudDE0NTU5MTA1NQ==,https://github.com/ossu/computer-science/issues/31#issuecomment-145591055,mmoorhead459,2015-10-05T16:27:27Z,2015-10-05T16:27:27Z,- **Name**: Michael a Moorhead - **GitHub**: [<USER>]() - **Twitter**: [<USER>]() - **Website**: [<URL> ## Completed Courses **Name of the Section** | Course | Files | | :-- | :-: | | Course Name | [link]() |,1,208,en,neutral
61,https://github.com/iina/iina,https://github.com/iina/iina/issues/5850,I_kwDOBJR0gc7eR1RF,2025-12-15T07:53:45Z,2026-04-07T20:19:06Z,OPEN,4,IC_kwDOBJR0gc7aDsfm,https://github.com/iina/iina/issues/5850#issuecomment-3658401766,charliejorge,2025-12-16T02:12:57Z,2025-12-16T02:17:58Z,"Thanks for looking into this! I wanted to add that I’ve since tried rolling back to IINA 1.3.5 and this older version doesn’t seem to have this issue even with the same preferences. Everything plays in the order expected. This isn’t ideal but hopefully will help finding a solution. Edit: Yes, you are correct. This happens for me whether clicking the UI to advance or letting IINA advance to the “next” file itself. The 1-10 example was me just trying to illustrate the issue but it happens no matter what the files are named, on my end.",1,538,en,positive
62,https://github.com/iina/iina,https://github.com/iina/iina/issues/5865,I_kwDOBJR0gc7ghf_o,2025-12-29T09:22:15Z,2026-04-30T08:25:30Z,CLOSED,13,IC_kwDOBJR0gc8AAAABA0pfgw,https://github.com/iina/iina/issues/5865#issuecomment-4350173059,Robio,2026-04-30T06:28:31Z,2026-04-30T06:28:31Z,Just downloaded 1.4.2. SOOO happy! Thanks <USER>,1,48,en,positive
63,https://github.com/scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn/issues/5212,MDU6SXNzdWUxMDQ4ODA0OTA=,2015-09-04T12:22:55Z,2026-03-16T14:29:02Z,CLOSED,39,MDEyOklzc3VlQ29tbWVudDEzOTAxMjAzNA==,https://github.com/scikit-learn/scikit-learn/issues/5212#issuecomment-139012034,glouppe,2015-09-09T19:05:38Z,2015-09-09T19:05:38Z,"Looking back at our implementation of GBRT, I realize that for most cases, when the loss is not the squared error loss, all values and statistics calculated at leaves are mostly calculated for nothing because they are anyway overridden by subsequent calls to in the loss functions. This is certainly something to investigate to make boosting faster, but it may require changes in the internal API of GBRT and trees.",1,415,en,neutral
64,https://github.com/colinhacks/zod,https://github.com/colinhacks/zod/issues/5204,I_kwDODqUnoM7J-ga7,2025-09-05T19:50:56Z,2026-05-19T09:51:24Z,CLOSED,17,IC_kwDODqUnoM7F-eq0,https://github.com/colinhacks/zod/issues/5204#issuecomment-3321490100,songkeys,2025-09-22T21:06:18Z,2025-09-22T21:06:18Z,"I'm still encountering this in zod 4.1.11. (checked with , all deduped to the same version) Unfortunaly I can't narrow down to a minimal reproduction.",1,150,en,neutral
65,https://github.com/sveltejs/svelte,https://github.com/sveltejs/svelte/issues/16490,I_kwDOBG2gSc7CSzzg,2025-07-24T12:21:36Z,2026-05-29T12:05:15Z,CLOSED,29,IC_kwDOBG2gSc7OwaLd,https://github.com/sveltejs/svelte/issues/16490#issuecomment-3468796637,sillvva,2025-10-30T16:08:48Z,2025-10-30T16:08:48Z,"Also <USER> <CODE> You can call functions with output in the markup. They'll be called each time their dependencies change, which in this example case is only once.",1,164,en,neutral
66,https://github.com/react/react,https://github.com/react/react/issues/34563,I_kwDOAJy2Ks7NRJPK,2025-09-23T06:04:09Z,2026-03-03T15:59:49Z,OPEN,6,IC_kwDOAJy2Ks7GUcZd,https://github.com/react/react/issues/34563#issuecomment-3327247965,Littledevil7,2025-09-24T08:43:24Z,2025-09-24T08:43:24Z,you can give the possible code snippet for better diagnosis.,1,60,en,neutral
67,https://github.com/ccxt/ccxt,https://github.com/ccxt/ccxt/issues/1952,MDU6SXNzdWUyOTgyMjE5Mzg=,2018-02-19T10:16:03Z,2026-02-27T07:32:55Z,CLOSED,49,IC_kwDOBXBrws41GSeQ,https://github.com/ccxt/ccxt/issues/1952#issuecomment-890840976,mangas,2021-08-02T08:37:59Z,2021-08-02T08:37:59Z,Do you have an example of the changes you're referring too? I will be able to contribute but I also need to understand the process. If you had a PR or some instructions with your overall approach would be very useful.,1,217,en,positive
68,https://github.com/gin-gonic/gin,https://github.com/gin-gonic/gin/issues/4462,I_kwDOAT759c7czeAJ,2025-12-08T03:23:25Z,2026-01-17T17:33:56Z,CLOSED,4,IC_kwDOAT759c7ddyKA,https://github.com/gin-gonic/gin/issues/4462#issuecomment-3715572352,raju-mechatronics,2026-01-06T17:15:13Z,2026-01-06T17:15:13Z,<USER> this will be fixed in the next release. Watch fix <URL>,1,62,en,positive
69,https://github.com/photoprism/photoprism,https://github.com/photoprism/photoprism/issues/4147,I_kwDOBxo-6c6Eqi2g,2024-04-04T14:55:50Z,2026-05-04T06:50:09Z,OPEN,8,IC_kwDOBxo-6c55cW1y,https://github.com/photoprism/photoprism/issues/4147#issuecomment-2037476722,dinoschachten,2024-04-04T15:09:39Z,2024-04-04T15:09:39Z,"Aaah, okay, sorry! Thanks a lot - continue to overlook these manual filters, my bad! If I recall correctly there are plans of incorporating those into the GUI, so the only question that remains is: Are there objections to including filenames in the default text search? I would say definitely (and change this issue accordingly), but I'm sure there are other valid considerations/opinions on this.",1,397,en,positive
70,https://github.com/juspay/hyperswitch,https://github.com/juspay/hyperswitch/issues/6005,I_kwDOIPQ9gM6XrkKQ,2024-09-24T08:54:47Z,2026-02-17T08:00:32Z,OPEN,8,IC_kwDOIPQ9gM6TEWCc,https://github.com/juspay/hyperswitch/issues/6005#issuecomment-2467389596,kashif-m,2024-11-11T07:06:15Z,2024-11-11T07:06:15Z,Hi <USER> - are you working on this?,1,36,en,negative
71,https://github.com/Textualize/rich,https://github.com/Textualize/rich/issues/3138,I_kwDODSlIsc5yQG1D,2023-09-28T06:48:39Z,2026-05-08T22:35:35Z,OPEN,5,IC_kwDODSlIsc6spNTC,https://github.com/Textualize/rich/issues/3138#issuecomment-2896483522,jfthuong,2025-05-21T03:56:40Z,2025-05-21T04:30:49Z,"<USER> It's great that you managed to make it work. On my side, it does not work though. I am on Windows 11 and I tried with cmd, Powersell, and msys (run from the Terminal) and all failed. ![Image](<URL> Same thing with Git Bash: ![Image](<URL> This is the code I use: <CODE> Any idea why? Note that I tried with (double quotes around the ) as well as (no double quotes). Without double quotes, the link does not raise any error but does not open anything either.",1,464,en,negative
72,https://github.com/rails/rails,https://github.com/rails/rails/issues/56641,I_kwDNIULO5BzO3g,2026-01-18T18:09:39Z,2026-01-20T15:50:41Z,CLOSED,5,IC_kwDNIULO4OyeLw,https://github.com/rails/rails/issues/56641#issuecomment-3773603375,zarembas,2026-01-20T15:50:40Z,2026-01-20T15:50:40Z,<USER> Thanks so much for looking into this and providing such a detailed explanation! Really appreciate you taking the time to investigate. I'll go ahead and close the issue.,1,175,en,positive
73,https://github.com/vitejs/vite,https://github.com/vitejs/vite/issues/2483,MDU6SXNzdWU4Mjk5MjkxNjk=,2021-03-12T09:32:53Z,2026-04-10T14:48:09Z,OPEN,35,IC_kwDOD1jqbs6Jm4H6,https://github.com/vitejs/vite/issues/2483#issuecomment-2308669946,hi-ogawa,2024-08-25T06:07:26Z,2024-08-25T06:07:26Z,"> For some reasin in vitest browser runner the usual plugin with to inject importmap script manually does not work. <USER> Can you raise an issue on Vitest? I think is not currently picked up by Vitest browser mode, but this might be a valid request. Btw, current alternative is probably <URL> which allows injecting arbitrary script on browser mode html.",1,355,en,neutral
74,https://github.com/langchain-ai/langchain,https://github.com/langchain-ai/langchain/issues/35585,I_kwDOIPDwls7wS_0q,2026-03-06T00:51:32Z,2026-04-16T13:06:35Z,CLOSED,7,IC_kwDOIPDwls7u_2iA,https://github.com/langchain-ai/langchain/issues/35585#issuecomment-4009715840,ashmaac,2026-03-06T05:40:19Z,2026-03-06T05:40:19Z,"Hi, I'd like to work on this! Could you assign it to me? I'm a Python developer looking to contribute.",1,102,en,positive
75,https://github.com/prisma/prisma,https://github.com/prisma/prisma/issues/13853,I_kwDOC3_Qic5L6Eca,2022-06-16T12:43:52Z,2026-05-15T17:54:46Z,OPEN,41,IC_kwDOC3_Qic7T5oXX,https://github.com/prisma/prisma/issues/13853#issuecomment-3555100119,joeyjiron06,2025-11-19T23:45:33Z,2026-05-15T17:54:46Z,"For anyone that is still experiencing this issue with , I created a script that more or less does the same thing as and uses the library to run the migrations, but does NOT have feature parity so USE IT AS YOUR OWN DISCRESSION There is a lot of setup needed to get this script to work with Azure DevOps which I describe in detail on my blog [here](<URL> Here's the code: <CODE>",1,377,en,neutral
76,https://github.com/photoprism/photoprism,https://github.com/photoprism/photoprism/issues/47,MDU6SXNzdWUzNzMzNzQyOTc=,2018-10-24T08:55:05Z,2026-03-05T09:31:38Z,OPEN,116,MDEyOklzc3VlQ29tbWVudDc1Mjk2NTk1OQ==,https://github.com/photoprism/photoprism/issues/47#issuecomment-752965959,skorokithakis,2020-12-31T14:02:19Z,2020-12-31T14:02:19Z,"Fair enough. Most of my friends use Postgres (as do I), and I don't think I know anyone who prefers MariaDB, but SQLite is a good second choice so I just went with that.",1,169,en,positive
77,https://github.com/remix-run/react-router,https://github.com/remix-run/react-router/issues/13828,I_kwDOAS86yM68Ldg1,2025-06-18T14:31:50Z,2026-03-18T15:11:31Z,CLOSED,4,IC_kwDOAS86yM6x-4ZB,https://github.com/remix-run/react-router/issues/13828#issuecomment-2986051137,timdorr,2025-06-18T23:40:03Z,2025-06-18T23:40:03Z,"This is definitely related to require(esm) being unflagged: <URL> I'm not 100% sure, but this may be a Vite bug? I can get working when setting . But there is the possibility we're loading something incorrectly during the startup of .",1,234,en,neutral
78,https://github.com/nwjs/nw.js,https://github.com/nwjs/nw.js/issues/8034,I_kwDOAC9N2c5fznGM,2023-03-02T19:22:40Z,2026-05-02T23:06:47Z,CLOSED,15,IC_kwDOAC9N2c5XqsxD,https://github.com/nwjs/nw.js/issues/8034#issuecomment-1470811203,ayushmanchhabra,2023-03-15T20:42:10Z,2023-03-15T20:42:10Z,Was able to reproduce. This only happens in Mixed Content: ![image](<URL> Let me investigate if this is a bug or intended behaviour.,1,132,en,neutral
79,https://github.com/RSSNext/Folo,https://github.com/RSSNext/Folo/issues/4116,I_kwDOLrNzL86_m1q6,2025-07-09T06:10:48Z,2026-04-10T03:06:33Z,CLOSED,4,IC_kwDOLrNzL8613neG,https://github.com/RSSNext/Folo/issues/4116#issuecomment-3051255686,github-actions,2025-07-09T06:11:01Z,2025-07-09T06:11:01Z,"> Bot detected the issue body's language is not English, translate it automatically. 👯👭🏻🧑‍🤝‍🧑👫🧑🏿‍🤝‍🧑🏻👩🏾‍🤝‍👨🏿👬🏿 ---- <p><a href=""<URL> cancel invalid subscription"">FOL-2274 Cannot cancel invalid subscription</a></p>",1,214,en,neutral
80,https://github.com/ChrisTitusTech/winutil,https://github.com/ChrisTitusTech/winutil/issues/3897,I_kwDOHP4oZM7igg5Z,2026-01-10T18:19:20Z,2026-02-15T20:25:56Z,CLOSED,6,IC_kwDOHP4oZM7eqeIM,https://github.com/ChrisTitusTech/winutil/issues/3897#issuecomment-3735675404,,2026-01-11T20:16:23Z,2026-01-11T20:16:23Z,<USER> what im just saying not alot of people well want to run that tweak and i dont see chris accepting a pull request like that,1,129,en,negative
